league,split,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
LPL,2018-2,8,1,Blue,Team,Team,JD Gaming, ,Trundle,Morgana,Camille,Lee Sin,Taliyah,1
LPL,2018-2,8,1,Red,Team,Team,Bilibili Gaming, ,Aatrox,Zoe,Rakan,LeBlanc,Ryze,0
LPL,2018-2,8,2,Blue,Team,Team,Bilibili Gaming, ,Kindred,LeBlanc,Rakan,Trundle,Taliyah,0
LPL,2018-2,8,2,Red,Team,Team,JD Gaming, ,Morgana,Tahm Kench,Aatrox,Orianna,Alistar,1
LPL,2018-2,8,1,Blue,Team,Team,Suning Gaming, ,Kindred,Taliyah,Tahm Kench,Rakan,Alistar,1
LPL,2018-2,8,1,Red,Team,Team,JD Gaming, ,Aatrox,Trundle,Swain,Orianna,Zoe,0
LPL,2018-2,8,2,Blue,Team,Team,JD Gaming, ,Ahri,Trundle,Swain,Xayah,Ryze,1
LPL,2018-2,8,2,Red,Team,Team,Suning Gaming, ,Kindred,Aatrox,Tahm Kench,LeBlanc,Zoe,0
LPL,2018-2,8,3,Blue,Team,Team,Suning Gaming, ,Kindred,Azir,Tahm Kench,LeBlanc,Zoe,1
LPL,2018-2,8,3,Red,Team,Team,JD Gaming, ,Aatrox,Ahri,Shen,Gnar,Dr. Mundo,0
LPL,2018-2,8,1,Blue,Team,Team,OMG, ,Tahm Kench,Nocturne,Kled,Dr. Mundo,Gangplank,1
LPL,2018-2,8,1,Red,Team,Team,Rogue Warriors, ,Aatrox,Alistar,Rakan,Gnar,Jax,0
LPL,2018-2,8,2,Blue,Team,Team,OMG, ,Tahm Kench,Nocturne,Ryze,Gangplank,Xayah,0
LPL,2018-2,8,2,Red,Team,Team,Rogue Warriors, ,Aatrox,Taliyah,Trundle,LeBlanc,Zoe,1
LPL,2018-2,8,3,Blue,Team,Team,OMG, ,Tahm Kench,Nocturne,Kled,Orianna,Cassiopeia,0
LPL,2018-2,8,3,Red,Team,Team,Rogue Warriors, ,Aatrox,Taliyah,Trundle,Camille,Xin Zhao,1
LPL,2018-2,8,1,Blue,Team,Team,Team WE, ,Taliyah,Swain,Gragas,Malphite,Ornn,1
LPL,2018-2,8,1,Red,Team,Team,OMG, ,Tahm Kench,Aatrox,Ezreal,Xayah,Lucian,0
LPL,2018-2,8,2,Blue,Team,Team,Team WE, ,Taliyah,Swain,Gragas,Gnar,Zoe,0
LPL,2018-2,8,2,Red,Team,Team,OMG, ,Aatrox,Ezreal,Tahm Kench,Ryze,LeBlanc,1
LPL,2018-2,8,3,Blue,Team,Team,Team WE, ,Taliyah,Swain,Camille,Ryze,Kassadin,0
LPL,2018-2,8,3,Red,Team,Team,OMG, ,Aatrox,Ezreal,Tahm Kench,Xin Zhao,Kindred,1
LPL,2018-2,8,1,Blue,Team,Team,Suning Gaming, ,Tahm Kench,Kindred,Taliyah,LeBlanc,Ryze,1
LPL,2018-2,8,1,Red,Team,Team,Royal Never Give Up, ,Aatrox,Shen,Swain,Cassiopeia,Zoe,0
LPL,2018-2,8,2,Blue,Team,Team,Suning Gaming, ,Taliyah,Kindred,Tahm Kench,Gangplank,Kai'Sa,1
LPL,2018-2,8,2,Red,Team,Team,Royal Never Give Up, ,Aatrox,Trundle,Shen,Camille,Zac,0
LPL,2018-2,8,1,Blue,Team,Team,Edward Gaming, ,Gnar,LeBlanc,Xayah,Ornn,Trundle,1
LPL,2018-2,8,1,Red,Team,Team,Team WE, ,Aatrox,Zoe,Evelynn,Orianna,Yasuo,0
LPL,2018-2,8,2,Blue,Team,Team,Edward Gaming, ,Gnar,Ezreal,Xayah,LeBlanc,Ornn,1
LPL,2018-2,8,2,Red,Team,Team,Team WE, ,Aatrox,Evelynn,Tahm Kench,Zoe,Ryze,0
LPL,2018-2,8,1,Blue,Team,Team,Topsports Gaming, ,Tahm Kench,Ezreal,Morgana,Lucian,Ornn,0
LPL,2018-2,8,1,Red,Team,Team,Team WE, ,Aatrox,Taliyah,Swain,Gangplank,Tristana,1
LPL,2018-2,8,2,Blue,Team,Team,Team WE, ,Taliyah,Swain,Yasuo,LeBlanc,Gangplank,0
LPL,2018-2,8,2,Red,Team,Team,Topsports Gaming, ,Aatrox,Ezreal,Rakan,Miss Fortune,Xayah,1
LPL,2018-2,8,3,Blue,Team,Team,Topsports Gaming, ,Rakan,LeBlanc,Tahm Kench,Lissandra,Trundle,1
LPL,2018-2,8,3,Red,Team,Team,Team WE, ,Aatrox,Taliyah,Swain,Gangplank,Gnar,0
LPL,2018-2,8,1,Blue,Team,Team,Topsports Gaming, ,Rakan,Evelynn,Tahm Kench,Skarner,Trundle,0
LPL,2018-2,8,1,Red,Team,Team,Edward Gaming, ,Aatrox,Swain,Yasuo,Morgana,Shen,1
LPL,2018-2,8,2,Blue,Team,Team,Topsports Gaming, ,Rakan,Evelynn,Ryze,Cho'gath,Malphite,1
LPL,2018-2,8,2,Red,Team,Team,Edward Gaming, ,Aatrox,Swain,Yasuo,Camille,Taliyah,0
LPL,2018-2,8,3,Blue,Team,Team,Edward Gaming, ,Swain,Yasuo,LeBlanc,Gnar,Gangplank,0
LPL,2018-2,8,3,Red,Team,Team,Topsports Gaming, ,Aatrox,Evelynn,Rakan,Cho'gath,Dr. Mundo,1
LPL,2018-2,8,1,Blue,Team,Team,Funplus Phoenix, ,Swain,Yasuo,LeBlanc,Ryze,Orianna,1
LPL,2018-2,8,1,Red,Team,Team,Topsports Gaming, ,Aatrox,Kindred,Gangplank,Xayah,Lucian,0
LPL,2018-2,8,2,Blue,Team,Team,Topsports Gaming, ,Kindred,Rakan,Taliyah,Kennen,Nocturne,0
LPL,2018-2,8,2,Red,Team,Team,Funplus Phoenix, ,Aatrox,Swain,Yasuo,Tahm Kench,Vladimir,1
LPL,2018-2,8,1,Blue,Team,Team,Vici Gaming, ,Yasuo,Tahm Kench,Talon,Trundle,Kennen,0
LPL,2018-2,8,1,Red,Team,Team,LGD Gaming, ,Aatrox,Taliyah,Rakan,Nidalee,Ornn,1
LPL,2018-2,8,2,Blue,Team,Team,Vici Gaming, ,Yasuo,Varus,Camille,Kennen,Trundle,0
LPL,2018-2,8,2,Red,Team,Team,LGD Gaming, ,Aatrox,Taliyah,Darius,Nidalee,Ornn,1
LPL,2018-2,8,1,Blue,Team,Team,Vici Gaming, ,Rakan,Camille,Xin Zhao,Ezreal,Kai'Sa,1
LPL,2018-2,8,1,Red,Team,Team,Royal Never Give Up, ,Aatrox,Darius,Taliyah,Malphite,Nocturne,0
LPL,2018-2,8,2,Blue,Team,Team,Royal Never Give Up, ,Taliyah,Rakan,Camille,Ornn,Darius,1
LPL,2018-2,8,2,Red,Team,Team,Vici Gaming, ,Aatrox,Tahm Kench,Kai'sa,Zoe,Orianna,0
LPL,2018-2,8,3,Blue,Team,Team,Vici Gaming, ,Kai'Sa,Rakan,Camille,Zoe,Orianna,0
LPL,2018-2,8,3,Red,Team,Team,Royal Never Give Up, ,Aatrox,Taliyah,Darius,Kindred,Nidalee,1
EULCS,2018-2p,QF,1,Blue,Team,Team,Splyce, ,Akali,Sejuani,Alistar,Cho'gath,Fizz,0
EULCS,2018-2p,QF,1,Red,Team,Team,Schalke 04, ,Varus,Sion,Yasuo,Irelia,Cassiopeia,1
EULCS,2018-2p,QF,2,Blue,Team,Team,Schalke 04, ,Varus,Ryze,Akali,Kai'Sa,Jhin,0
EULCS,2018-2p,QF,2,Red,Team,Team,Splyce, ,Shen,Alistar,Sejuani,Kindred,Cho'gath,1
EULCS,2018-2p,QF,3,Blue,Team,Team,Splyce, ,Shen,Akali,Sejuani,Cho'gath,Poppy,1
EULCS,2018-2p,QF,3,Red,Team,Team,Schalke 04, ,Varus,Sion,Trundle,Jhin,Vayne,0
EULCS,2018-2p,QF,4,Blue,Team,Team,Schalke 04, ,Varus,Sion,Ryze,Gnar,Ezreal,1
EULCS,2018-2p,QF,4,Red,Team,Team,Splyce, ,Shen,Sejuani,LeBlanc,Cho'gath,Poppy,0
EULCS,2018-2p,QF,5,Blue,Team,Team,Schalke 04, ,Varus,Sion,Trundle,Cassiopeia,Jhin,1
EULCS,2018-2p,QF,5,Red,Team,Team,Splyce, ,Akali,Sejuani,Shen,Cho'gath,Maokai,0
EULCS,2018-2p,QF,1,Blue,Team,Team,Misfits, ,Ryze,Heimerdinger,Akali,Ezreal,Aatrox,1
EULCS,2018-2p,QF,1,Red,Team,Team,G2 Esports, ,Rakan,Varus,Olaf,Galio,Rumble,0
EULCS,2018-2p,QF,2,Blue,Team,Team,G2 Esports, ,Kalista,Rakan,Trundle,Irelia,Nocturne,0
EULCS,2018-2p,QF,2,Red,Team,Team,Misfits, ,Akali,Heimerdinger,Olaf,Aatrox,Gnar,1
EULCS,2018-2p,QF,3,Blue,Team,Team,G2 Esports, ,Kalista,Rakan,Cho'Gath,Trundle,Gragas,0
EULCS,2018-2p,QF,3,Red,Team,Team,Misfits, ,Akali,Heimerdinger,Olaf,Sejuani,Skarner,1
NALCS,2018-2p,QF,1,Blue,Team,Team,Echo Fox, ,Akali,Olaf,Braum,Gragas,Rumble,0
NALCS,2018-2p,QF,1,Red,Team,Team,Team SoloMid, ,Varus,Rakan,Syndra,Trundle,Camille,1
NALCS,2018-2p,QF,2,Blue,Team,Team,Echo Fox, ,Akali,Olaf,Braum,Morgana,Gnar,1
NALCS,2018-2p,QF,2,Red,Team,Team,Team SoloMid, ,Varus,Rakan,Tahm Kench,Gangplank,Rumble,0
NALCS,2018-2p,QF,3,Blue,Team,Team,Echo Fox, ,Akali,Olaf,Ezreal,Yasuo,LeBlanc,1
NALCS,2018-2p,QF,3,Red,Team,Team,Team SoloMid, ,Varus,Rakan,Ryze,Zilean,Syndra,0
NALCS,2018-2p,QF,4,Blue,Team,Team,Echo Fox, ,Akali,Olaf,Ezreal,Shen,Alistar,0
NALCS,2018-2p,QF,4,Red,Team,Team,Team SoloMid, ,Varus,Rakan,Braum,Draven,Cho'gath,1
NALCS,2018-2p,QF,5,Blue,Team,Team,Echo Fox, ,Akali,Olaf,Irelia,Fizz,Gangplank,0
NALCS,2018-2p,QF,5,Red,Team,Team,Team SoloMid, ,Varus,Braum,Ryze,Rumble,Cho'gath,1
NALCS,2018-2p,QF,1,Blue,Team,Team,100 Thieves, ,Tahm Kench,Varus,Rumble,Cassiopeia,Gnar,1
NALCS,2018-2p,QF,1,Red,Team,Team,FlyQuest, ,Kindred,Gangplank,Rakan,Trundle,Graves,0
NALCS,2018-2p,QF,2,Blue,Team,Team,100 Thieves, ,Varus,Tahm Kench,Rumble,Cassiopeia,Azir,1
NALCS,2018-2p,QF,2,Red,Team,Team,FlyQuest, ,Kindred,Gangplank,Rakan,Trundle,Graves,0
NALCS,2018-2p,QF,3,Blue,Team,Team,100 Thieves, ,Varus,Tahm Kench,Rumble,Gnar,Kai'Sa,1
NALCS,2018-2p,QF,3,Red,Team,Team,FlyQuest, ,Kindred,Gangplank,Braum,Zoe,Ornn,0
LCK,2018-2,8.3,1,Blue,Team,Team,MVP, ,Yasuo,Rakan,Ryze,Gnar,Jayce,0
LCK,2018-2,8.3,1,Red,Team,Team,KT Rolster, ,Aatrox,Taliyah,Trundle,Gangplank,Skarner,1
LCK,2018-2,8.3,2,Blue,Team,Team,KT Rolster, ,Zoe,Ryze,Trundle,Camille,Alistar,1
LCK,2018-2,8.3,2,Red,Team,Team,MVP, ,Aatrox,Taliyah,Tahm Kench,Jayce,Kennen,0
LPL,2018-2,10,1,Blue,Team,Team,Suning Gaming, ,Morgana,Tahm Kench,Kai'sa,Azir,Orianna,0
LPL,2018-2,10,1,Red,Team,Team,Bilibili Gaming, ,Aatrox,Akali,Yasuo,Gnar,Gangplank,1
LPL,2018-2,10,2,Blue,Team,Team,Suning Gaming, ,Morgana,Tahm Kench,Miss Fortune,Kai'Sa,LeBlanc,1
LPL,2018-2,10,2,Red,Team,Team,Bilibili Gaming, ,Aatrox,Akali,Yasuo,Shen,Rakan,0
LPL,2018-2,10,3,Blue,Team,Team,Suning Gaming, ,Morgana,Tahm Kench,Miss Fortune,Sivir,Kai'Sa,0
LPL,2018-2,10,3,Red,Team,Team,Bilibili Gaming, ,Aatrox,Akali,Gangplank,Alistar,Rakan,1
LPL,2018-2,10,1,Blue,Team,Team,JD Gaming, ,Akali,Ryze,Braum,Olaf,Gragas,0
LPL,2018-2,10,1,Red,Team,Team,Invictus Gaming, ,Rakan,Camille,Kindred,Trundle,Taliyah,1
LPL,2018-2,10,2,Blue,Team,Team,JD Gaming, ,Akali,Ryze,Jayce,Olaf,Braum,0
LPL,2018-2,10,2,Red,Team,Team,Invictus Gaming, ,Rakan,Shen,Kindred,LeBlanc,Ashe,1
LPL,2018-2,10,1,Blue,Team,Team,LGD Gaming, ,Camille,Rakan,LeBlanc,Gangplank,Ornn,1
LPL,2018-2,10,1,Red,Team,Team,Bilibili Gaming, ,Aatrox,Akali,Irelia,Yasuo,Gnar,0
LPL,2018-2,10,2,Blue,Team,Team,LGD Gaming, ,Camille,Rakan,LeBlanc,Gangplank,Gnar,1
LPL,2018-2,10,2,Red,Team,Team,Bilibili Gaming, ,Aatrox,Akali,Irelia,Alistar,Braum,0
LPL,2018-2,10,1,Blue,Team,Team,JD Gaming, ,Irelia,Varus,Akali,Trundle,Sejuani,0
LPL,2018-2,10,1,Red,Team,Team,LGD Gaming, ,Rakan,Swain,Aatrox,LeBlanc,Ryze,1
LPL,2018-2,10,2,Blue,Team,Team,JD Gaming, ,Akali,Miss Fortune,Camille,Quinn,Kennen,0
LPL,2018-2,10,2,Red,Team,Team,LGD Gaming, ,Aatrox,LeBlanc,Varus,Ornn,Ryze,1
LPL,2018-2,10,1,Blue,Team,Team,Funplus Phoenix, ,Tahm Kench,Akali,Rakan,Gnar,Gangplank,1
LPL,2018-2,10,1,Red,Team,Team,Rogue Warriors, ,Aatrox,Taliyah,Alistar,Galio,Jayce,0
LPL,2018-2,10,2,Blue,Team,Team,Funplus Phoenix, ,Tahm Kench,Akali,Varus,Xin Zhao,Galio,0
LPL,2018-2,10,2,Red,Team,Team,Rogue Warriors, ,Aatrox,Camille,Rakan,Taliyah,Kindred,1
LPL,2018-2,10,3,Blue,Team,Team,Funplus Phoenix, ,Tahm Kench,Akali,Varus,Ryze,Galio,1
LPL,2018-2,10,3,Red,Team,Team,Rogue Warriors, ,Aatrox,Camille,Rakan,Taliyah,Orianna,0
LPL,2018-2,10,1,Blue,Team,Team,Suning Gaming, ,Ryze,Tahm Kench,Akali,Jayce,Zoe,1
LPL,2018-2,10,1,Red,Team,Team,Invictus Gaming, ,Ahri,Swain,Aatrox,Trundle,LeBlanc,0
LPL,2018-2,10,2,Blue,Team,Team,Suning Gaming, ,Ryze,Tahm Kench,Aatrox,Cho'gath,Ornn,0
LPL,2018-2,10,2,Red,Team,Team,Invictus Gaming, ,Camille,Rakan,Akali,LeBlanc,Swain,1
LPL,2018-2,10,3,Blue,Team,Team,Suning Gaming, ,Zoe,Tahm Kench,Aatrox,Vel'koz,Orianna,0
LPL,2018-2,10,3,Red,Team,Team,Invictus Gaming, ,Camille,Rakan,Akali,Trundle,Kindred,1
LPL,2018-2,10,1,Blue,Team,Team,Suning Gaming, ,Tahm Kench,Rakan,Camille,Kai'Sa,Miss Fortune,1
LPL,2018-2,10,1,Red,Team,Team,Vici Gaming, ,Ahri,Aatrox,Akali,LeBlanc,Irelia,0
LPL,2018-2,10,2,Blue,Team,Team,Suning Gaming, ,Tahm Kench,Camille,Rakan,Nidalee,Gragas,1
LPL,2018-2,10,2,Red,Team,Team,Vici Gaming, ,Aatrox,Akali,Trundle,Gangplank,Olaf,0
LPL,2018-2,10,1,Blue,Team,Team,Rogue Warriors, ,Olaf,Gnar,Alistar,Fiora,Jax,1
LPL,2018-2,10,1,Red,Team,Team,Snake Esports, ,Aatrox,Rakan,Kled,Vladimir,Ryze,0
LPL,2018-2,10,2,Blue,Team,Team,Rogue Warriors, ,Olaf,Gnar,Alistar,Fiora,Azir,0
LPL,2018-2,10,2,Red,Team,Team,Snake Esports, ,Aatrox,Rakan,Akali,Braum,Morgana,1
LPL,2018-2,10,3,Blue,Team,Team,Rogue Warriors, ,Olaf,Gnar,Tahm Kench,Fiora,Trundle,1
LPL,2018-2,10,3,Red,Team,Team,Snake Esports, ,Aatrox,Rakan,Akali,Kled,Ashe,0
LPL,2018-2,10,1,Blue,Team,Team,Topsports Gaming, ,Rakan,Akali,Yasuo,Shen,Gangplank,1
LPL,2018-2,10,1,Red,Team,Team,OMG, ,Aatrox,Tahm Kench,Swain,Camille,Kled,0
LPL,2018-2,10,2,Blue,Team,Team,Topsports Gaming, ,Rakan,Akali,Yasuo,LeBlanc,Gangplank,1
LPL,2018-2,10,2,Red,Team,Team,OMG, ,Aatrox,Tahm Kench,Swain,Taliyah,Gragas,0
LPL,2018-2,10,1,Blue,Team,Team,Topsports Gaming, ,Ryze,Tahm Kench,LeBlanc,Trundle,Alistar,0
LPL,2018-2,10,1,Red,Team,Team,Snake Esports, ,Aatrox,Taliyah,Akali,Shen,Kennen,1
LPL,2018-2,10,2,Blue,Team,Team,Topsports Gaming, ,Ryze,Vladimir,LeBlanc,Sejuani,Camille,1
LPL,2018-2,10,2,Red,Team,Team,Snake Esports, ,Aatrox,Taliyah,Akali,Yasuo,Kennen,0
LPL,2018-2,10,3,Blue,Team,Team,Topsports Gaming, ,Ryze,Vladimir,LeBlanc,Sejuani,Ornn,1
LPL,2018-2,10,3,Red,Team,Team,Snake Esports, ,Aatrox,Taliyah,Akali,Yasuo,Kennen,0
LPL,2018-2,10,1,Blue,Team,Team,Bilibili Gaming, ,Camille,Kindred,Yasuo,Darius,,0
LPL,2018-2,10,1,Red,Team,Team,Vici Gaming, ,Trundle,Akali,Aatrox,LeBlanc,Gangplank,1
LPL,2018-2,10,2,Blue,Team,Team,Bilibili Gaming, ,Tahm Kench,Camille,Yasuo,Zoe,LeBlanc,1
LPL,2018-2,10,2,Red,Team,Team,Vici Gaming, ,Aatrox,Akali,Trundle,Miss Fortune,Ornn,0
LPL,2018-2,10,3,Blue,Team,Team,Bilibili Gaming, ,Tahm Kench,Camille,Quinn,Alistar,Morgana,0
LPL,2018-2,10,3,Red,Team,Team,Vici Gaming, ,Trundle,Irelia,Gangplank,Braum,Ornn,1
EULCS,2018-2p,SF,1,Blue,Team,Team,Schalke 04, ,Olaf,Ryze,Thresh,Morgana,Rakan,1
EULCS,2018-2p,SF,1,Red,Team,Team,Vitality, ,Akali,Braum,Alistar,LeBlanc,Yasuo,0
EULCS,2018-2p,SF,2,Blue,Team,Team,Schalke 04, ,Olaf,Ryze,Thresh,Morgana,Galio,1
EULCS,2018-2p,SF,2,Red,Team,Team,Vitality, ,Akali,Braum,Alistar,LeBlanc,Cassiopeia,0
EULCS,2018-2p,SF,3,Blue,Team,Team,Schalke 04, ,Olaf,Ryze,Varus,LeBlanc,Zilean,0
EULCS,2018-2p,SF,3,Red,Team,Team,Vitality, ,Akali,Skarner,Ezreal,Maokai,Yasuo,1
EULCS,2018-2p,SF,4,Blue,Team,Team,Vitality, ,Ezreal,Skarner,Akali,Cassiopeia,Ryze,0
EULCS,2018-2p,SF,4,Red,Team,Team,Schalke 04, ,Olaf,Kindred,Varus,Sion,Camille,1
EULCS,2018-2p,SF,1,Blue,Team,Team,Fnatic, ,Draven,Rakan,Olaf,Malzahar,Vel'koz,1
EULCS,2018-2p,SF,1,Red,Team,Team,Misfits, ,Akali,Sejuani,Pyke,Irelia,LeBlanc,0
EULCS,2018-2p,SF,2,Blue,Team,Team,Fnatic, ,Draven,Rakan,Olaf,Malzahar,Twisted Fate,0
EULCS,2018-2p,SF,2,Red,Team,Team,Misfits, ,Akali,Sejuani,Skarner,Cassiopeia,Ryze,1
EULCS,2018-2p,SF,3,Blue,Team,Team,Misfits, ,Akali,Sejuani,Skarner,Cassiopeia,Yasuo,0
EULCS,2018-2p,SF,3,Red,Team,Team,Fnatic, ,Draven,Rakan,Kalista,Malzahar,Lulu,1
EULCS,2018-2p,SF,4,Blue,Team,Team,Misfits, ,Akali,Sejuani,Skarner,Cassiopeia,Yasuo,0
EULCS,2018-2p,SF,4,Red,Team,Team,Fnatic, ,Draven,Rakan,Kalista,Kindred,Malzahar,1
NALCS,2018-2p,SF,1,Blue,Team,Team,Cloud9, ,Trundle,Olaf,Sejuani,LeBlanc,Dr. Mundo,0
NALCS,2018-2p,SF,1,Red,Team,Team,Team SoloMid, ,Kindred,Gangplank,Rakan,Hecarim,Camille,1
NALCS,2018-2p,SF,2,Blue,Team,Team,Cloud9, ,Trundle,Olaf,Sejuani,Gragas,Dr. Mundo,1
NALCS,2018-2p,SF,2,Red,Team,Team,Team SoloMid, ,Kindred,Gangplank,Rakan,Galio,Lulu,0
NALCS,2018-2p,SF,3,Blue,Team,Team,Team SoloMid, ,Kindred,Zilean,Tahm Kench,LeBlanc,Ryze,1
NALCS,2018-2p,SF,3,Red,Team,Team,Cloud9, ,Braum,Akali,Olaf,Kai'Sa,Ezreal,0
NALCS,2018-2p,SF,4,Blue,Team,Team,Cloud9, ,Olaf,Shen,Akali,Dr. Mundo,Sejuani,1
NALCS,2018-2p,SF,4,Red,Team,Team,Team SoloMid, ,Kindred,Braum,Gangplank,Hecarim,Lee Sin,0
NALCS,2018-2p,SF,5,Blue,Team,Team,Cloud9, ,Olaf,Shen,Akali,Gangplank,Dr. Mundo,1
NALCS,2018-2p,SF,5,Red,Team,Team,Team SoloMid, ,Kindred,Braum,Varus,LeBlanc,Galio,0
NALCS,2018-2p,SF,1,Blue,Team,Team,100 Thieves, ,Olaf,Shen,Akali,Azir,Cho'gath,1
NALCS,2018-2p,SF,1,Red,Team,Team,Team Liquid, ,Ryze,Rakan,Varus,Tristana,Swain,0
NALCS,2018-2p,SF,2,Blue,Team,Team,100 Thieves, ,Olaf,Shen,Akali,Malzahar,Sejuani,0
NALCS,2018-2p,SF,2,Red,Team,Team,Team Liquid, ,Ryze,Kindred,Varus,Galio,Trundle,1
NALCS,2018-2p,SF,3,Blue,Team,Team,Team Liquid, ,Akali,Gangplank,Olaf,Trundle,Gnar,1
NALCS,2018-2p,SF,3,Red,Team,Team,100 Thieves, ,Kindred,Rakan,Kai'sa,Tahm Kench,Alistar,0
NALCS,2018-2p,SF,4,Blue,Team,Team,Team Liquid, ,Akali,Gangplank,Kindred,Camille,Gnar,1
NALCS,2018-2p,SF,4,Red,Team,Team,100 Thieves, ,Varus,Rakan,Olaf,Jhin,Ornn,0
LPL,2018-2,11,1,Blue,Team,Team,Funplus Phoenix, ,Varus,Zoe,Rakan,Trundle,Gangplank,0
LPL,2018-2,11,1,Red,Team,Team,Edward Gaming, ,Aatrox,Akali,Kindred,Xayah,Galio,1
LPL,2018-2,11,2,Blue,Team,Team,Funplus Phoenix, ,Tahm Kench,Zoe,Rakan,Trundle,Gangplank,1
LPL,2018-2,11,2,Red,Team,Team,Edward Gaming, ,Aatrox,Akali,Kindred,Galio,Varus,0
LPL,2018-2,11,3,Blue,Team,Team,Funplus Phoenix, ,Tahm Kench,Zoe,Rakan,Gangplank,Darius,0
LPL,2018-2,11,3,Red,Team,Team,Edward Gaming, ,Aatrox,Akali,Alistar,Orianna,Galio,1
LPL,2018-2,11,1,Blue,Team,Team,Royal Never Give Up, ,Jayce,Alistar,Aatrox,Galio,Kindred,0
LPL,2018-2,11,1,Red,Team,Team,JD Gaming, ,Varus,Trundle,Xayah,Lulu,Olaf,1
LPL,2018-2,11,2,Blue,Team,Team,JD Gaming, ,Varus,Xayah,Akali,Alistar,Lulu,0
LPL,2018-2,11,2,Red,Team,Team,Royal Never Give Up, ,Jayce,Aatrox,Zoe,Galio,Kindred,1
LPL,2018-2,11,3,Blue,Team,Team,Royal Never Give Up, ,Jayce,Gragas,Aatrox,Braum,Ornn,1
LPL,2018-2,11,3,Red,Team,Team,JD Gaming, ,Varus,Xayah,Akali,Kennen,Camille,0
LPL,2018-2,11,1,Blue,Team,Team,Team WE, ,Camille,Alistar,Rakan,Lucian,Jhin,0
LPL,2018-2,11,1,Red,Team,Team,Rogue Warriors, ,Varus,Kai'sa,Tahm Kench,Shen,Sejuani,1
LPL,2018-2,11,2,Blue,Team,Team,Team WE, ,Camille,Ryze,Alistar,Orianna,Gangplank,1
LPL,2018-2,11,2,Red,Team,Team,Rogue Warriors, ,Aatrox,Akali,Rek'Sai,Galio,Lulu,0
LPL,2018-2,11,3,Blue,Team,Team,Rogue Warriors, ,Rakan,Varus,Gragas,Jarvan IV,Sejuani,0
LPL,2018-2,11,3,Red,Team,Team,Team WE, ,Camille,Akali,Olaf,Xin Zhao,Lee Sin,1
LPL,2018-2,11,1,Blue,Team,Team,Snake Esports, ,Rakan,Akali,Olaf,Syndra,Zoe,1
LPL,2018-2,11,1,Red,Team,Team,Edward Gaming, ,Camille,Aatrox,Trundle,Taliyah,Sejuani,0
LPL,2018-2,11,2,Blue,Team,Team,Edward Gaming, ,Trundle,Ryze,Camille,Darius,Gangplank,1
LPL,2018-2,11,2,Red,Team,Team,Snake Esports, ,Aatrox,Rakan,Akali,Urgot,Cho'gath,0
LPL,2018-2,11,3,Blue,Team,Team,Snake Esports, ,Rakan,Zoe,Akali,Trundle,Urgot,0
LPL,2018-2,11,3,Red,Team,Team,Edward Gaming, ,Tahm Kench,Ryze,Aatrox,Galio,Vladimir,1
LPL,2018-2,11,1,Blue,Team,Team,Team WE, ,Varus,Camille,Gragas,Gnar,Sejuani,1
LPL,2018-2,11,1,Red,Team,Team,Snake Esports, ,Aatrox,Akali,Rakan,Ornn,Cho'gath,0
LPL,2018-2,11,2,Blue,Team,Team,Snake Esports, ,Rakan,Zoe,Akali,Xin Zhao,Dr. Mundo,0
LPL,2018-2,11,2,Red,Team,Team,Team WE, ,Camille,Aatrox,Gragas,Syndra,Darius,1
LCK,2018-2p,F,1,Blue,Team,Team,KT Rolster, ,Olaf,Trundle,Taliyah,Irelia,Sivir,0
LCK,2018-2p,F,1,Red,Team,Team,Griffin, ,Kindred,Gragas,Varus,LeBlanc,Syndra,1
LCK,2018-2p,F,2,Blue,Team,Team,Griffin, ,Kindred,Ryze,Gragas,Viktor,LeBlanc,0
LCK,2018-2p,F,2,Red,Team,Team,KT Rolster, ,Aatrox,Tahm Kench,Trundle,Cho'gath,Gnar,1
LCK,2018-2p,F,3,Blue,Team,Team,Griffin, ,Kindred,Ryze,Varus,LeBlanc,Syndra,1
LCK,2018-2p,F,3,Red,Team,Team,KT Rolster, ,Aatrox,Trundle,Gragas,Tristana,Xayah,0
LCK,2018-2p,F,4,Blue,Team,Team,Griffin, ,Kindred,Ryze,Varus,Syndra,Viktor,0
LCK,2018-2p,F,4,Red,Team,Team,KT Rolster, ,Aatrox,Urgot,Tahm Kench,Cho'gath,Ornn,1
LCK,2018-2p,F,5,Blue,Team,Team,KT Rolster, ,Yasuo,Tahm Kench,Aatrox,Irelia,Zoe,1
LCK,2018-2p,F,5,Red,Team,Team,Griffin, ,Kindred,Ryze,Varus,Olaf,LeBlanc,0
EULCS,2018-2p,3p,1,Blue,Team,Team,Misfits, ,Olaf,Draven,Thresh,Ryze,Akali,1
EULCS,2018-2p,3p,1,Red,Team,Team,Vitality, ,Urgot,Kalista,Malzahar,Xin Zhao,Galio,0
EULCS,2018-2p,3p,2,Blue,Team,Team,Vitality, ,Kalista,Rakan,Urgot,Graves,Trundle,1
EULCS,2018-2p,3p,2,Red,Team,Team,Misfits, ,Olaf,Thresh,Draven,Ryze,Syndra,0
EULCS,2018-2p,3p,3,Blue,Team,Team,Misfits, ,Olaf,Draven,Thresh,Zilean,Ryze,0
EULCS,2018-2p,3p,3,Red,Team,Team,Vitality, ,Urgot,Rakan,Kalista,Trundle,Skarner,1
