league,split,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
LCK,2018-2,1.1,1,Blue,ADC,Aries,BBQ Olivers,Lucian,Nocturne,Camille,Irelia,Vladimir,Swain,0
LCK,2018-2,1.1,1,Blue,Support,IgNar,BBQ Olivers,Gragas,Nocturne,Camille,Irelia,Vladimir,Swain,0
LCK,2018-2,1.1,1,Red,Top,ADD,MVP,Ornn,Rakan,Taliyah,Graves,Alistar,Pyke,1
LCK,2018-2,1.1,1,Red,Jungle,Yondu,MVP,Master Yi,Rakan,Taliyah,Graves,Alistar,Pyke,1
LCK,2018-2,1.1,1,Red,Middle,Ian,MVP,Taric,Rakan,Taliyah,Graves,Alistar,Pyke,1
LCK,2018-2,1.1,1,Red,ADC,Pilot,MVP,Lulu,Rakan,Taliyah,Graves,Alistar,Pyke,1
LCK,2018-2,1.1,1,Red,Support,Max,MVP,Fiddlesticks,Rakan,Taliyah,Graves,Alistar,Pyke,1
LCK,2018-2,1.1,2,Blue,Top,ADD,MVP,Singed,Morgana,Yasuo,Nunu,Graves,Olaf,1
LCK,2018-2,1.1,2,Blue,Jungle,Yondu,MVP,Skarner,Morgana,Yasuo,Nunu,Graves,Olaf,1
LCK,2018-2,1.1,2,Blue,Middle,Ian,MVP,Irelia,Morgana,Yasuo,Nunu,Graves,Olaf,1
LCK,2018-2,1.1,2,Blue,ADC,Pilot,MVP,Lucian,Morgana,Yasuo,Nunu,Graves,Olaf,1
LCK,2018-2,1.1,2,Blue,Support,Max,MVP,Leona,Morgana,Yasuo,Nunu,Graves,Olaf,1
LCK,2018-2,1.1,2,Red,Top,Crazy,BBQ Olivers,Ornn,Taliyah,Master Yi,Camille,Nocturne,Shen,0
LCK,2018-2,1.1,2,Red,Jungle,Bono,BBQ Olivers,Trundle,Taliyah,Master Yi,Camille,Nocturne,Shen,0
LCK,2018-2,1.1,2,Red,Middle,Tempt,BBQ Olivers,Zoe,Taliyah,Master Yi,Camille,Nocturne,Shen,0
LCK,2018-2,1.1,2,Red,ADC,Aries,BBQ Olivers,Ezreal,Taliyah,Master Yi,Camille,Nocturne,Shen,0
LCK,2018-2,1.1,2,Red,Support,IgNar,BBQ Olivers,Rakan,Taliyah,Master Yi,Camille,Nocturne,Shen,0
LCK,2018-2,1.1,1,Blue,Top,Sword,Griffin,Ornn,Alistar,Irelia,Skarner,Gragas,Soraka,0
LCK,2018-2,1.1,1,Blue,Jungle,Tarzan,Griffin,Camille,Alistar,Irelia,Skarner,Gragas,Soraka,0
LCK,2018-2,1.1,1,Blue,Middle,Rather,Griffin,Lulu,Alistar,Irelia,Skarner,Gragas,Soraka,0
LCK,2018-2,1.1,1,Blue,ADC,Viper,Griffin,Ryze,Alistar,Irelia,Skarner,Gragas,Soraka,0
LCK,2018-2,1.1,1,Blue,Support,Lehends,Griffin,Shen,Alistar,Irelia,Skarner,Gragas,Soraka,0
LCK,2018-2,1.1,1,Red,Top,Lindarang,Hanwha Life Esports,Darius,Pyke,Taliyah,Taric,Kennen,Lucian,1
LCK,2018-2,1.1,1,Red,Jungle,SeongHwan,Hanwha Life Esports,Elise,Pyke,Taliyah,Taric,Kennen,Lucian,1
LCK,2018-2,1.1,1,Red,Middle,Lava,Hanwha Life Esports,Yasuo,Pyke,Taliyah,Taric,Kennen,Lucian,1
LCK,2018-2,1.1,1,Red,ADC,Sangyoon,Hanwha Life Esports,Vladimir,Pyke,Taliyah,Taric,Kennen,Lucian,1
LCK,2018-2,1.1,1,Red,Support,Key,Hanwha Life Esports,Fiddlesticks,Pyke,Taliyah,Taric,Kennen,Lucian,1
LCK,2018-2,1.1,2,Blue,Top,Lindarang,Hanwha Life Esports,Gangplank,Taric,Pyke,Taliyah,Karthus,Darius,0
LCK,2018-2,1.1,2,Blue,Jungle,SeongHwan,Hanwha Life Esports,Trundle,Taric,Pyke,Taliyah,Karthus,Darius,0
LCK,2018-2,1.1,2,Blue,Middle,Lava,Hanwha Life Esports,Irelia,Taric,Pyke,Taliyah,Karthus,Darius,0
LCK,2018-2,1.1,2,Blue,ADC,Sangyoon,Hanwha Life Esports,Vladimir,Taric,Pyke,Taliyah,Karthus,Darius,0
LCK,2018-2,1.1,2,Blue,Support,Key,Hanwha Life Esports,Janna,Taric,Pyke,Taliyah,Karthus,Darius,0
LCK,2018-2,1.1,2,Red,Top,Sword,Griffin,Shen,Fiddlesticks,Camille,Rakan,Gragas,Alistar,1
LCK,2018-2,1.1,2,Red,Jungle,Tarzan,Griffin,Nocturne,Fiddlesticks,Camille,Rakan,Gragas,Alistar,1
LCK,2018-2,1.1,2,Red,Middle,Chovy,Griffin,Yasuo,Fiddlesticks,Camille,Rakan,Gragas,Alistar,1
LCK,2018-2,1.1,2,Red,ADC,Viper,Griffin,Ryze,Fiddlesticks,Camille,Rakan,Gragas,Alistar,1
LCK,2018-2,1.1,2,Red,Support,Lehends,Griffin,Soraka,Fiddlesticks,Camille,Rakan,Gragas,Alistar,1
LCK,2018-2,1.1,3,Blue,Top,Sword,Griffin,Dr. Mundo,Alistar,Lucian,Skarner,Fiddlesticks,Lulu,1
LCK,2018-2,1.1,3,Blue,Jungle,Tarzan,Griffin,Nocturne,Alistar,Lucian,Skarner,Fiddlesticks,Lulu,1
LCK,2018-2,1.1,3,Blue,Middle,Chovy,Griffin,Zoe,Alistar,Lucian,Skarner,Fiddlesticks,Lulu,1
LCK,2018-2,1.1,3,Blue,ADC,Viper,Griffin,Vladimir,Alistar,Lucian,Skarner,Fiddlesticks,Lulu,1
LCK,2018-2,1.1,3,Blue,Support,Lehends,Griffin,Morgana,Alistar,Lucian,Skarner,Fiddlesticks,Lulu,1
LCK,2018-2,1.1,3,Red,Top,Lindarang,Hanwha Life Esports,Darius,Taliyah,Pyke,Taric,Soraka,Shen,0
LCK,2018-2,1.1,3,Red,Jungle,SeongHwan,Hanwha Life Esports,Trundle,Taliyah,Pyke,Taric,Soraka,Shen,0
LCK,2018-2,1.1,3,Red,Middle,Lava,Hanwha Life Esports,Irelia,Taliyah,Pyke,Taric,Soraka,Shen,0
LCK,2018-2,1.1,3,Red,ADC,Sangyoon,Hanwha Life Esports,Ezreal,Taliyah,Pyke,Taric,Soraka,Shen,0
LCK,2018-2,1.1,3,Red,Support,Key,Hanwha Life Esports,Kennen,Taliyah,Pyke,Taric,Soraka,Shen,0
LCK,2018-2,1.2,1,Blue,Top,Khan,Kingzone DragonX,Jayce,Graves,Vladimir,Shen,Tahm Kench,Morgana,1
LCK,2018-2,1.2,1,Blue,Jungle,Cuzz,Kingzone DragonX,Xin Zhao,Graves,Vladimir,Shen,Tahm Kench,Morgana,1
LCK,2018-2,1.2,1,Blue,Middle,Bdd,Kingzone DragonX,Zoe,Graves,Vladimir,Shen,Tahm Kench,Morgana,1
LCK,2018-2,1.2,1,Blue,ADC,PraY,Kingzone DragonX,Mordekaiser,Graves,Vladimir,Shen,Tahm Kench,Morgana,1
LCK,2018-2,1.2,1,Blue,Support,GorillA,Kingzone DragonX,Alistar,Graves,Vladimir,Shen,Tahm Kench,Morgana,1
LCK,2018-2,1.2,1,Red,Top,CuVee,Gen.G,Ornn,Taliyah,Irelia,Lucian,Camille,Gangplank,0
LCK,2018-2,1.2,1,Red,Jungle,Ambition,Gen.G,Skarner,Taliyah,Irelia,Lucian,Camille,Gangplank,0
LCK,2018-2,1.2,1,Red,Middle,Fly,Gen.G,Lulu,Taliyah,Irelia,Lucian,Camille,Gangplank,0
LCK,2018-2,1.2,1,Red,ADC,Ruler,Gen.G,Kog'Maw,Taliyah,Irelia,Lucian,Camille,Gangplank,0
LCK,2018-2,1.2,1,Red,Support,CoreJJ,Gen.G,Braum,Taliyah,Irelia,Lucian,Camille,Gangplank,0
LCK,2018-2,1.2,2,Blue,Top,CuVee,Gen.G,Cho'gath,Zoe,Irelia,Lucian,Jayce,Ornn,1
LCK,2018-2,1.2,2,Blue,Jungle,Haru,Gen.G,Camille,Zoe,Irelia,Lucian,Jayce,Ornn,1
LCK,2018-2,1.2,2,Blue,Middle,Fly,Gen.G,Lulu,Zoe,Irelia,Lucian,Jayce,Ornn,1
LCK,2018-2,1.2,2,Blue,ADC,Ruler,Gen.G,Ezreal,Zoe,Irelia,Lucian,Jayce,Ornn,1
LCK,2018-2,1.2,2,Blue,Support,CoreJJ,Gen.G,Tahm Kench,Zoe,Irelia,Lucian,Jayce,Ornn,1
LCK,2018-2,1.2,2,Red,Top,Khan,Kingzone DragonX,Darius,Graves,Taliyah,Master Yi,Kog'Maw,Kai'Sa,0
LCK,2018-2,1.2,2,Red,Jungle,Cuzz,Kingzone DragonX,Nocturne,Graves,Taliyah,Master Yi,Kog'Maw,Kai'Sa,0
LCK,2018-2,1.2,2,Red,Middle,Bdd,Kingzone DragonX,Aurelion Sol,Graves,Taliyah,Master Yi,Kog'Maw,Kai'Sa,0
LCK,2018-2,1.2,2,Red,ADC,PraY,Kingzone DragonX,Mordekaiser,Graves,Taliyah,Master Yi,Kog'Maw,Kai'Sa,0
LCK,2018-2,1.2,2,Red,Support,GorillA,Kingzone DragonX,Shen,Graves,Taliyah,Master Yi,Kog'Maw,Kai'Sa,0
LCK,2018-2,1.2,3,Blue,Top,Khan,Kingzone DragonX,Vladimir,Lulu,Master Yi,Camille,Karma,Lissandra,0
LCK,2018-2,1.2,3,Blue,Jungle,Cuzz,Kingzone DragonX,Graves,Lulu,Master Yi,Camille,Karma,Lissandra,0
LCK,2018-2,1.2,3,Blue,Middle,Bdd,Kingzone DragonX,Karthus,Lulu,Master Yi,Camille,Karma,Lissandra,0
LCK,2018-2,1.2,3,Blue,ADC,PraY,Kingzone DragonX,Mordekaiser,Lulu,Master Yi,Camille,Karma,Lissandra,0
LCK,2018-2,1.2,3,Blue,Support,GorillA,Kingzone DragonX,Alistar,Lulu,Master Yi,Camille,Karma,Lissandra,0
LCK,2018-2,1.2,3,Red,Top,CuVee,Gen.G,Gangplank,Taliyah,Zoe,Irelia,Jayce,Darius,1
LCK,2018-2,1.2,3,Red,Jungle,Haru,Gen.G,Xin Zhao,Taliyah,Zoe,Irelia,Jayce,Darius,1
LCK,2018-2,1.2,3,Red,Middle,Fly,Gen.G,Aurelion Sol,Taliyah,Zoe,Irelia,Jayce,Darius,1
LCK,2018-2,1.2,3,Red,ADC,Ruler,Gen.G,Ezreal,Taliyah,Zoe,Irelia,Jayce,Darius,1
LCK,2018-2,1.2,3,Red,Support,CoreJJ,Gen.G,Tahm Kench,Taliyah,Zoe,Irelia,Jayce,Darius,1
LCK,2018-2,1.2,1,Blue,Top,Kiin,Afreeca Freecs,Aatrox,Morgana,Ezreal,Irelia,Camille,Xin Zhao,1
LCK,2018-2,1.2,1,Blue,Jungle,Spirit,Afreeca Freecs,Nocturne,Morgana,Ezreal,Irelia,Camille,Xin Zhao,1
LCK,2018-2,1.2,1,Blue,Middle,Kuro,Afreeca Freecs,LeBlanc,Morgana,Ezreal,Irelia,Camille,Xin Zhao,1
LCK,2018-2,1.2,1,Blue,ADC,Aiming,Afreeca Freecs,Vladimir,Morgana,Ezreal,Irelia,Camille,Xin Zhao,1
LCK,2018-2,1.2,1,Blue,Support,TusiN,Afreeca Freecs,Shen,Morgana,Ezreal,Irelia,Camille,Xin Zhao,1
LCK,2018-2,1.2,1,Red,Top,Thal,SK Telecom T1,Darius,Taliyah,Taric,Karthus,Jayce,Zoe,0
LCK,2018-2,1.2,1,Red,Jungle,Blank,SK Telecom T1,Skarner,Taliyah,Taric,Karthus,Jayce,Zoe,0
LCK,2018-2,1.2,1,Red,Middle,Faker,SK Telecom T1,Yasuo,Taliyah,Taric,Karthus,Jayce,Zoe,0
LCK,2018-2,1.2,1,Red,ADC,Bang,SK Telecom T1,Lulu,Taliyah,Taric,Karthus,Jayce,Zoe,0
LCK,2018-2,1.2,1,Red,Support,Wolf,SK Telecom T1,Alistar,Taliyah,Taric,Karthus,Jayce,Zoe,0
LCK,2018-2,1.2,2,Blue,Top,Thal,SK Telecom T1,Gangplank,Nocturne,Zoe,Taliyah,Alistar,Fiddlesticks,0
LCK,2018-2,1.2,2,Blue,Jungle,Blank,SK Telecom T1,Skarner,Nocturne,Zoe,Taliyah,Alistar,Fiddlesticks,0
LCK,2018-2,1.2,2,Blue,Middle,Faker,SK Telecom T1,Darius,Nocturne,Zoe,Taliyah,Alistar,Fiddlesticks,0
LCK,2018-2,1.2,2,Blue,ADC,Bang,SK Telecom T1,Lulu,Nocturne,Zoe,Taliyah,Alistar,Fiddlesticks,0
LCK,2018-2,1.2,2,Blue,Support,Wolf,SK Telecom T1,Shen,Nocturne,Zoe,Taliyah,Alistar,Fiddlesticks,0
LCK,2018-2,1.2,2,Red,Top,Kiin,Afreeca Freecs,Aatrox,Irelia,Ezreal,Camille,Renekton,LeBlanc,1
LCK,2018-2,1.2,2,Red,Jungle,Spirit,Afreeca Freecs,Trundle,Irelia,Ezreal,Camille,Renekton,LeBlanc,1
LCK,2018-2,1.2,2,Red,Middle,Kuro,Afreeca Freecs,Vladimir,Irelia,Ezreal,Camille,Renekton,LeBlanc,1
LCK,2018-2,1.2,2,Red,ADC,Aiming,Afreeca Freecs,Yasuo,Irelia,Ezreal,Camille,Renekton,LeBlanc,1
LCK,2018-2,1.2,2,Red,Support,TusiN,Afreeca Freecs,Rakan,Irelia,Ezreal,Camille,Renekton,LeBlanc,1
LCK,2018-2,1.2,1,Blue,Top,Smeb,KT Rolster,Dr. Mundo,Vladimir,Irelia,Rakan,Ornn,Lulu,1
LCK,2018-2,1.2,1,Blue,Jungle,Rush,KT Rolster,Nocturne,Vladimir,Irelia,Rakan,Ornn,Lulu,1
LCK,2018-2,1.2,1,Blue,Middle,Ucal,KT Rolster,Zoe,Vladimir,Irelia,Rakan,Ornn,Lulu,1
LCK,2018-2,1.2,1,Blue,ADC,Deft,KT Rolster,Ashe,Vladimir,Irelia,Rakan,Ornn,Lulu,1
LCK,2018-2,1.2,1,Blue,Support,Mata,KT Rolster,Tahm Kench,Vladimir,Irelia,Rakan,Ornn,Lulu,1
LCK,2018-2,1.2,1,Red,Top,SoHwan,Jin Air Green Wings,Darius,Taliyah,Camille,Master Yi,Ezreal,Gangplank,0
LCK,2018-2,1.2,1,Red,Jungle,UmTi,Jin Air Green Wings,Olaf,Taliyah,Camille,Master Yi,Ezreal,Gangplank,0
LCK,2018-2,1.2,1,Red,Middle,Grace,Jin Air Green Wings,LeBlanc,Taliyah,Camille,Master Yi,Ezreal,Gangplank,0
LCK,2018-2,1.2,1,Red,ADC,Teddy,Jin Air Green Wings,Lucian,Taliyah,Camille,Master Yi,Ezreal,Gangplank,0
LCK,2018-2,1.2,1,Red,Support,Nova,Jin Air Green Wings,Shen,Taliyah,Camille,Master Yi,Ezreal,Gangplank,0
LCK,2018-2,1.2,2,Blue,Top,SoHwan,Jin Air Green Wings,Irelia,Graves,Camille,Zoe,Renekton,Shen,0
LCK,2018-2,1.2,2,Blue,Jungle,UmTi,Jin Air Green Wings,Nunu,Graves,Camille,Zoe,Renekton,Shen,0
LCK,2018-2,1.2,2,Blue,Middle,Grace,Jin Air Green Wings,Karthus,Graves,Camille,Zoe,Renekton,Shen,0
LCK,2018-2,1.2,2,Blue,ADC,Teddy,Jin Air Green Wings,Kai'Sa,Graves,Camille,Zoe,Renekton,Shen,0
LCK,2018-2,1.2,2,Blue,Support,Nova,Jin Air Green Wings,Morgana,Graves,Camille,Zoe,Renekton,Shen,0
LCK,2018-2,1.2,2,Red,Top,Smeb,KT Rolster,Singed,Taliyah,Vladimir,Rakan,Ezreal,Lucian,1
LCK,2018-2,1.2,2,Red,Jungle,Rush,KT Rolster,Nocturne,Taliyah,Vladimir,Rakan,Ezreal,Lucian,1
LCK,2018-2,1.2,2,Red,Middle,Ucal,KT Rolster,Lulu,Taliyah,Vladimir,Rakan,Ezreal,Lucian,1
LCK,2018-2,1.2,2,Red,ADC,Deft,KT Rolster,Mordekaiser,Taliyah,Vladimir,Rakan,Ezreal,Lucian,1
LCK,2018-2,1.2,2,Red,Support,Mata,KT Rolster,Ornn,Taliyah,Vladimir,Rakan,Ezreal,Lucian,1
LCK,2018-2,1.3,1,Blue,Top,Lindarang,Hanwha Life Esports,Ornn,Lucian,Master Yi,Lulu,Olaf,Graves,1
LCK,2018-2,1.3,1,Blue,Jungle,SeongHwan,Hanwha Life Esports,Nocturne,Lucian,Master Yi,Lulu,Olaf,Graves,1
LCK,2018-2,1.3,1,Blue,Middle,Lava,Hanwha Life Esports,Taliyah,Lucian,Master Yi,Lulu,Olaf,Graves,1
LCK,2018-2,1.3,1,Blue,ADC,Sangyoon,Hanwha Life Esports,Ryze,Lucian,Master Yi,Lulu,Olaf,Graves,1
LCK,2018-2,1.3,1,Blue,Support,Key,Hanwha Life Esports,Tahm Kench,Lucian,Master Yi,Lulu,Olaf,Graves,1
LCK,2018-2,1.3,1,Red,Top,Crazy,BBQ Olivers,Shen,Yasuo,Irelia,Alistar,Soraka,Fiddlesticks,0
LCK,2018-2,1.3,1,Red,Jungle,Bono,BBQ Olivers,Camille,Yasuo,Irelia,Alistar,Soraka,Fiddlesticks,0
LCK,2018-2,1.3,1,Red,Middle,Tempt,BBQ Olivers,Zoe,Yasuo,Irelia,Alistar,Soraka,Fiddlesticks,0
LCK,2018-2,1.3,1,Red,ADC,Aries,BBQ Olivers,Vladimir,Yasuo,Irelia,Alistar,Soraka,Fiddlesticks,0
LCK,2018-2,1.3,1,Red,Support,IgNar,BBQ Olivers,Pyke,Yasuo,Irelia,Alistar,Soraka,Fiddlesticks,0
LCK,2018-2,1.3,2,Blue,Top,Crazy,BBQ Olivers,Camille,Irelia,Yasuo,Nocturne,Tahm Kench,Graves,0
LCK,2018-2,1.3,2,Blue,Jungle,Bono,BBQ Olivers,Nunu,Irelia,Yasuo,Nocturne,Tahm Kench,Graves,0
LCK,2018-2,1.3,2,Blue,Middle,Tempt,BBQ Olivers,Karthus,Irelia,Yasuo,Nocturne,Tahm Kench,Graves,0
LCK,2018-2,1.3,2,Blue,ADC,Aries,BBQ Olivers,Vladimir,Irelia,Yasuo,Nocturne,Tahm Kench,Graves,0
LCK,2018-2,1.3,2,Blue,Support,IgNar,BBQ Olivers,Shen,Irelia,Yasuo,Nocturne,Tahm Kench,Graves,0
LCK,2018-2,1.3,2,Red,Top,Lindarang,Hanwha Life Esports,Darius,Taliyah,Master Yi,Zoe,Kennen,Pyke,1
LCK,2018-2,1.3,2,Red,Jungle,SeongHwan,Hanwha Life Esports,Olaf,Taliyah,Master Yi,Zoe,Kennen,Pyke,1
LCK,2018-2,1.3,2,Red,Middle,Lava,Hanwha Life Esports,Lulu,Taliyah,Master Yi,Zoe,Kennen,Pyke,1
LCK,2018-2,1.3,2,Red,ADC,Sangyoon,Hanwha Life Esports,Ryze,Taliyah,Master Yi,Zoe,Kennen,Pyke,1
LCK,2018-2,1.3,2,Red,Support,Key,Hanwha Life Esports,Soraka,Taliyah,Master Yi,Zoe,Kennen,Pyke,1
LCK,2018-2,1.3,1,Blue,Top,ADD,MVP,Singed,Shen,Taliyah,Master Yi,Soraka,Rakan,0
LCK,2018-2,1.3,1,Blue,Jungle,Yondu,MVP,Camille,Shen,Taliyah,Master Yi,Soraka,Rakan,0
LCK,2018-2,1.3,1,Blue,Middle,Ian,MVP,Zoe,Shen,Taliyah,Master Yi,Soraka,Rakan,0
LCK,2018-2,1.3,1,Blue,ADC,MaHa,MVP,Ezreal,Shen,Taliyah,Master Yi,Soraka,Rakan,0
LCK,2018-2,1.3,1,Blue,Support,Max,MVP,Galio,Shen,Taliyah,Master Yi,Soraka,Rakan,0
LCK,2018-2,1.3,1,Red,Top,Sword,Griffin,Gangplank,Lucian,Irelia,Fiddlesticks,Skarner,Morgana,1
LCK,2018-2,1.3,1,Red,Jungle,Tarzan,Griffin,Nocturne,Lucian,Irelia,Fiddlesticks,Skarner,Morgana,1
LCK,2018-2,1.3,1,Red,Middle,Rather,Griffin,Lulu,Lucian,Irelia,Fiddlesticks,Skarner,Morgana,1
LCK,2018-2,1.3,1,Red,ADC,Viper,Griffin,Vladimir,Lucian,Irelia,Fiddlesticks,Skarner,Morgana,1
LCK,2018-2,1.3,1,Red,Support,Lehends,Griffin,Alistar,Lucian,Irelia,Fiddlesticks,Skarner,Morgana,1
LCK,2018-2,1.3,2,Blue,Top,Sword,Griffin,Dr. Mundo,Singed,Alistar,Master Yi,Fiddlesticks,Ornn,1
LCK,2018-2,1.3,2,Blue,Jungle,Tarzan,Griffin,Camille,Singed,Alistar,Master Yi,Fiddlesticks,Ornn,1
LCK,2018-2,1.3,2,Blue,Middle,Chovy,Griffin,Zoe,Singed,Alistar,Master Yi,Fiddlesticks,Ornn,1
LCK,2018-2,1.3,2,Blue,ADC,Viper,Griffin,Vladimir,Singed,Alistar,Master Yi,Fiddlesticks,Ornn,1
LCK,2018-2,1.3,2,Blue,Support,Lehends,Griffin,Morgana,Singed,Alistar,Master Yi,Fiddlesticks,Ornn,1
LCK,2018-2,1.3,2,Red,Top,ADD,MVP,Gangplank,Shen,Taliyah,Irelia,Soraka,Rakan,0
LCK,2018-2,1.3,2,Red,Jungle,Yondu,MVP,Nocturne,Shen,Taliyah,Irelia,Soraka,Rakan,0
LCK,2018-2,1.3,2,Red,Middle,Ian,MVP,Lulu,Shen,Taliyah,Irelia,Soraka,Rakan,0
LCK,2018-2,1.3,2,Red,ADC,Pilot,MVP,Lucian,Shen,Taliyah,Irelia,Soraka,Rakan,0
LCK,2018-2,1.3,2,Red,Support,Motive,MVP,Braum,Shen,Taliyah,Irelia,Soraka,Rakan,0
EULCS,2018-2,1,1,Blue,Top,Odoamne,Splyce,Cho'gath,Ryze,Taric,Vladimir,Kog'Maw,Lucian,0
EULCS,2018-2,1,1,Blue,Jungle,Xerxe,Splyce,Trundle,Ryze,Taric,Vladimir,Kog'Maw,Lucian,0
EULCS,2018-2,1,1,Blue,Middle,Nisqy,Splyce,Irelia,Ryze,Taric,Vladimir,Kog'Maw,Lucian,0
EULCS,2018-2,1,1,Blue,ADC,Kobbe,Splyce,Kai'Sa,Ryze,Taric,Vladimir,Kog'Maw,Lucian,0
EULCS,2018-2,1,1,Blue,Support,kaSing,Splyce,Soraka,Ryze,Taric,Vladimir,Kog'Maw,Lucian,0
EULCS,2018-2,1,1,Red,Top,Cabochard,Vitality,Aatrox,Taliyah,Lulu,Ornn,Pyke,Camille,1
EULCS,2018-2,1,1,Red,Jungle,Gilius,Vitality,Skarner,Taliyah,Lulu,Ornn,Pyke,Camille,1
EULCS,2018-2,1,1,Red,Middle,Jiizuke,Vitality,Zoe,Taliyah,Lulu,Ornn,Pyke,Camille,1
EULCS,2018-2,1,1,Red,ADC,Attila,Vitality,Heimerdinger,Taliyah,Lulu,Ornn,Pyke,Camille,1
EULCS,2018-2,1,1,Red,Support,Jactroll,Vitality,Fiddlesticks,Taliyah,Lulu,Ornn,Pyke,Camille,1
EULCS,2018-2,1,1,Blue,Top,Smittyj,H2K,Ornn,Ryze,Graves,Vladimir,Shen,Aatrox,0
EULCS,2018-2,1,1,Blue,Jungle,Shook,H2K,Nocturne,Ryze,Graves,Vladimir,Shen,Aatrox,0
EULCS,2018-2,1,1,Blue,Middle,Selfie,H2K,Zoe,Ryze,Graves,Vladimir,Shen,Aatrox,0
EULCS,2018-2,1,1,Blue,ADC,Sheriff,H2K,Karma,Ryze,Graves,Vladimir,Shen,Aatrox,0
EULCS,2018-2,1,1,Blue,Support,promisq,H2K,Soraka,Ryze,Graves,Vladimir,Shen,Aatrox,0
EULCS,2018-2,1,1,Red,Top,Ruin,Giants Gaming,Poppy,Taric,Irelia,Lulu,Mordekaiser,Draven,1
EULCS,2018-2,1,1,Red,Jungle,Djoko,Giants Gaming,Taliyah,Taric,Irelia,Lulu,Mordekaiser,Draven,1
EULCS,2018-2,1,1,Red,Middle,Betsy,Giants Gaming,Azir,Taric,Irelia,Lulu,Mordekaiser,Draven,1
EULCS,2018-2,1,1,Red,ADC,Steeelback,Giants Gaming,Lucian,Taric,Irelia,Lulu,Mordekaiser,Draven,1
EULCS,2018-2,1,1,Red,Support,SirNukesAlot,Giants Gaming,Tahm Kench,Taric,Irelia,Lulu,Mordekaiser,Draven,1
EULCS,2018-2,1,1,Blue,Top,Vizicsacsi,Schalke 04,Cho'gath,Vladimir,Ornn,Taric,Alistar,Rakan,1
EULCS,2018-2,1,1,Blue,Jungle,Amazing,Schalke 04,Camille,Vladimir,Ornn,Taric,Alistar,Rakan,1
EULCS,2018-2,1,1,Blue,Middle,Nukeduck,Schalke 04,Kayle,Vladimir,Ornn,Taric,Alistar,Rakan,1
EULCS,2018-2,1,1,Blue,ADC,Upset,Schalke 04,Ezreal,Vladimir,Ornn,Taric,Alistar,Rakan,1
EULCS,2018-2,1,1,Blue,Support,Vander,Schalke 04,Braum,Vladimir,Ornn,Taric,Alistar,Rakan,1
EULCS,2018-2,1,1,Red,Top,WhiteKnight,Unicorns of Love,Aatrox,Zoe,Lulu,Irelia,Ryze,Fizz,0
EULCS,2018-2,1,1,Red,Jungle,Kold,Unicorns of Love,Trundle,Zoe,Lulu,Irelia,Ryze,Fizz,0
EULCS,2018-2,1,1,Red,Middle,Exileh,Unicorns of Love,Yasuo,Zoe,Lulu,Irelia,Ryze,Fizz,0
EULCS,2018-2,1,1,Red,ADC,Samux,Unicorns of Love,Lucian,Zoe,Lulu,Irelia,Ryze,Fizz,0
EULCS,2018-2,1,1,Red,Support,Totoro,Unicorns of Love,Tahm Kench,Zoe,Lulu,Irelia,Ryze,Fizz,0
EULCS,2018-2,1,1,Blue,Top,Wunder,G2 Esports,Dr. Mundo,Vladimir,Camille,Lulu,Skarner,Nocturne,1
EULCS,2018-2,1,1,Blue,Jungle,Jankos,G2 Esports,Trundle,Vladimir,Camille,Lulu,Skarner,Nocturne,1
EULCS,2018-2,1,1,Blue,Middle,Perkz,G2 Esports,Zoe,Vladimir,Camille,Lulu,Skarner,Nocturne,1
EULCS,2018-2,1,1,Blue,ADC,Hjarnan,G2 Esports,Heimerdinger,Vladimir,Camille,Lulu,Skarner,Nocturne,1
EULCS,2018-2,1,1,Blue,Support,Wadid,G2 Esports,Fiddlesticks,Vladimir,Camille,Lulu,Skarner,Nocturne,1
EULCS,2018-2,1,1,Red,Top,Profit,Roccat,Ornn,Irelia,Taliyah,Taric,Aatrox,Ezreal,0
EULCS,2018-2,1,1,Red,Jungle,Memento,Roccat,Hecarim,Irelia,Taliyah,Taric,Aatrox,Ezreal,0
EULCS,2018-2,1,1,Red,Middle,Blanc,Roccat,Yasuo,Irelia,Taliyah,Taric,Aatrox,Ezreal,0
EULCS,2018-2,1,1,Red,ADC,HeaQ,Roccat,Xayah,Irelia,Taliyah,Taric,Aatrox,Ezreal,0
EULCS,2018-2,1,1,Red,Support,Norskeren,Roccat,Rakan,Irelia,Taliyah,Taric,Aatrox,Ezreal,0
EULCS,2018-2,1,1,Blue,Top,sOAZ,Fnatic,Cho'gath,Zoe,Yasuo,Taliyah,Fiddlesticks,Vladimir,0
EULCS,2018-2,1,1,Blue,Jungle,Broxah,Fnatic,Taric,Zoe,Yasuo,Taliyah,Fiddlesticks,Vladimir,0
EULCS,2018-2,1,1,Blue,Middle,Caps,Fnatic,Kai'Sa,Zoe,Yasuo,Taliyah,Fiddlesticks,Vladimir,0
EULCS,2018-2,1,1,Blue,ADC,Rekkles,Fnatic,Janna,Zoe,Yasuo,Taliyah,Fiddlesticks,Vladimir,0
EULCS,2018-2,1,1,Blue,Support,Hylissang,Fnatic,Rakan,Zoe,Yasuo,Taliyah,Fiddlesticks,Vladimir,0
EULCS,2018-2,1,1,Red,Top,Alphari,Misfits,Shen,Irelia,Braum,Ornn,Karma,Master Yi,1
